ACTIVE DATE,COUNTY,SED CODE,LEGAL NAME,INSTITUTION TYPE CODE,INSTUTION TYPE DESCRIPTION,INSTITUTION SUB TYPE CODE,INSTITUTION SUB TYPE DESCRIPTION,NEEDS RESOURCE CODE,NEEDS RESOURCE DESCRIPTION,GRADE ORGANIZATION CODE,GRADE ORGANIZATION DESCRIPTION,COMMUNITY TYPE,COMMUNITY TYPE NAME,MAILING ADDRESS,CITY,STATE,ZIP,SALUTATION,CEO FIRST NAME,CEO LAST NAME,CEO PHONE,CEO EMAIL
7/1/1980,ROCKLAND,500402060023,ELDORADO ELEMENTARY SCHOOL,17,PUBLIC SCHOOLS,7,PUBLIC SCHOOL INDEPENDENT CENTRAL,3,URBAN/SUBURBAN/HIGH NEEDS,1,Elementary,75,Large Central & Village Dist,5 ELDORADO DR,CHESTNUT RIDGE,NY,10977,MR.,ASTRID,JOHNSON,8455776150,ajohnson@ercsd.k12.ny.us
7/1/1980,ROCKLAND,500402206673,MESIFTA BETH SHRAGA,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,5,Senior High,75,Large Central & Village Dist,PO BOX 412,MONSEY,NY,10952,MR.,S FEIVEL,MENDLOWITZ,8453561980,sfm.bethshraga@gmail.com
7/1/1986,ROCKLAND,500402207407,SHAAREI TORAH OF ROCKLAND,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,5,Senior High,75,Large Central & Village Dist,91 W CARLTON RD,SUFFERN,NY,10901,MR.,ABRAHAM,POSNER,8453523431,acposner@yahoo.com
7/1/2002,ROCKLAND,500402209903,YESHIVA BAIS HACHINUCH,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,1,Elementary,75,Large Central & Village Dist,PO BOX 991,MONSEY,NY,10952,MR.,JORDAN,MOST,8453543805,jmost@baishachinuch.org
5/4/2000,ROCKLAND,500402220016,CONGREGATION YESHIVA NOIAM MGODIM,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,1,Elementary,75,Large Central & Village Dist,766 N MAIN ST-STE 114,SPRING VALLEY,NY,10977,RABBI,MORDECHAI,RABINOWITZ,8453645100,3645100@gmail.com
7/1/2004,ROCKLAND,500402225047,CONGREGATION TALMUD TORAH D'CHASIDEI BOBOV OF MONSEY,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,4,Junior Senior School,75,Large Central & Village Dist,PO BOX 87,MONSEY,NY,10952,MR.,ARI,WALDMAN,8453522644,bobov@bobovmonsey.net
7/1/2004,ROCKLAND,500402225056,MESIVTA MAAMAR MORDECHAI,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,5,Senior High,75,Large Central & Village Dist,113 MAPLE AVE,SPRING VALLEY,NY,10977,RABBI,MOSHE,SCHWAB,8453564610,mschwab@degelhatorah.com
7/1/2005,ROCKLAND,500402225490,SKILL BUILDING CENTER (THE),14,NON-PUBLIC SCHOOLS,16,JEWISH,,,1,Elementary,75,Large Central & Village Dist,15 WIDMAN CT,SPRING VALLEY,NY,10977,MS.,SARAH,EIDLITZ,8454253623,office@skillbuildingcenter.org
7/1/2005,ROCKLAND,500402225496,BAIS TRANY OF MONSEY,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,1,Elementary,75,Large Central & Village Dist,PO BOX 870,MONSEY,NY,10952,MR.,MOISHE,SILBERMAN,8453711131,msilberman@baistrany.org
7/1/2006,ROCKLAND,500402225550,BOBOVER YESHIVA OF MONSEY,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,4,Junior Senior School,75,Large Central & Village Dist,PO BOX 709,MONSEY,NY,10952,MR.,GERSHON,BORNFREUND,8454254041,byofmonsey@gmail.com
7/1/2006,ROCKLAND,500402225587,CONGREGATION MACHON TIFERES BACHURIM,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,5,Senior High,75,Large Central & Village Dist,PO BOX 1063,MONSEY,NY,10952,RABBI,SHAMAI,BLOBSTEIN,9147148183,rebzytb@gmail.com
7/1/2007,ROCKLAND,500402225674,BNEI YAKOV YOSEF OF MONSEY,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,1,Elementary,75,Large Central & Village Dist,PO BOX 727,SPRING VALLEY,NY,10977,MR.,MOSHA,WEBER,8455739400,tlauberbyy@gmail.com
7/1/2007,ROCKLAND,500402225708,MONSEY BEIS CHAYA MUSHKA-HIGH SCHOOL,14,NON-PUBLIC SCHOOLS,16,JEWISH,3,URBAN/SUBURBAN/HIGH NEEDS,5,Senior High,75,Large Central & Village Dist,25-27 S MONSEY RD,MONSEY,NY,10952,RABBI,DAVID,KAGAN,8456347400,cdkagan@aol.com
7/1/2008,ROCKLAND,500402225721,CONGREGATION KOIFER NEFESH,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,1,Elementary,75,Large Central & Village Dist,PO BOX 1288,MONSEY,NY,10952,MR.,YOEL,HONIG,8454256034,torasemachu@gmail.com
7/1/2008,ROCKLAND,500402225751,IMREI SHUFER,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,1,Elementary,75,Large Central & Village Dist,186 SADDLE RIVER RD,MONSEY,NY,10952,MR.,AHARON,MELBER,8453237750,imreishufer@gmail.com
7/1/2008,ROCKLAND,500402225984,BAIS YAAKOV AYELES HASHACHAR INC,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,1,Elementary,75,Large Central & Village Dist,PO BOX 416,TALLMAN,NY,10982,MS.,AVIVA,MARBURGER,8453522747,ayaelm@aol.com
7/1/2011,ROCKLAND,500402226086,CONGREGATION YESHIVA OF GREATER MONSEY INC,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,1,Elementary,75,Large Central & Village Dist,133 RT 59,MONSEY,NY,10952,MS.,RENA,LEVINE,8454401316,rlevine@yogmonsey.org
7/1/2011,ROCKLAND,500402226093,CONGREGATION YESHIVAS MEON HATORAH,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,5,Senior High,75,Large Central & Village Dist,244 ROUTE 306,MONSEY,NY,10952,MR.,CHAVI,ROKOWSKY,8453521270,ymh.roosevelt@gmail.com
7/1/2012,ROCKLAND,500402226096,CONGREGATION MESIFTA,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,5,Senior High,75,Large Central & Village Dist,73 MAIN ST,MONSEY,NY,10952,MS.,MARIAM,CANTOR,8452621379, 
7/1/2012,ROCKLAND,500402226104,BAIS YAAKOV ELEMENTARY SCHOOL OF ROCKLAND,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,1,Elementary,75,Large Central & Village Dist,14 HORTON DR,MONSEY,NY,10952,MR.,NISSON,PORTNOY,8453682247,byrockland@gmail.com
7/1/2012,ROCKLAND,500402226129,MESIVTA AHAVAS HATORAH,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,5,Senior High,75,Large Central & Village Dist,7 GILMAN TER,SPRING VALLEY,NY,10977,MR.,BENJAMIN,PLOTZKER,8454267400,mesivta.edu@gmail.com
7/1/2012,ROCKLAND,500402226134,MESIVTA OF YESHIVA D'MONSEY,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,5,Senior High,75,Large Central & Village Dist,2 ROMAN BLVD,MONSEY,NY,10952,MR.,AVROHOM,GREEN,8454263276,ydm@thejnet.com
7/1/2013,ROCKLAND,500402226135,CONGREGATION YETEV LEV OF MONSEY - GIRLS,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,1,Elementary,75,Large Central & Village Dist,PO BOX 355,MONSEY,NY,10952,MR.,ARON,ZELIKOVITZ,3479208504,cuta.programs@gmail.com
7/1/2013,ROCKLAND,500402226150,YESHIVA OHR TORAH,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,4,Junior Senior School,75,Large Central & Village Dist,360 ROUTE 306,MONSEY,NY,10952,MR.,LAZER,FARKAS,8453520407,lazer@ohrtorah.info
5/17/2007,ROCKLAND,500402226151,CONG KHAL YEREIM YESH BAIS HILLEL,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,5,Senior High,75,Large Central & Village Dist,PO BOX 119,MONSEY,NY,10952,MR.,JACOB,LEBOVITZ,8455735434,eliazerblum@gmail.com
7/1/2014,ROCKLAND,500402226156,MOSDOS SANZ OF MONSEY,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,1,Elementary,,New York City,50 SLINN AVE,SPRING VALLEY,NY,10977,MR.,GAVRIEL,ROSENBERG,8454598128,bnossanzmonsey@gmail.com
7/1/2014,ROCKLAND,500402226163,CONGREGATION BOROV INC,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,1,Elementary,,New York City,246 N MAIN ST,SPRING VALLEY,NY,10977,MR.,SAMUEL,SCHREIBER,8453541002,bnosderechyisroel@gmail.com
7/1/2014,ROCKLAND,500402226164,CONGREGATION TIFERES YISROEL,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,5,Senior High,,New York City,240 OLD NYACK TURNPIKE,SPRING VALLEY,NY,10977,MR.,DANIEL,ROSENBLUM,8452164035,admin@mesivtatiferesyisroel.org
7/1/2014,ROCKLAND,500402226168,YESHIVA KINYAN TORAH,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,5,Senior High,,New York City,65 COLLEGE RD,MONSEY,NY,10952,MR.,JOEL,FRIEDMAN,8453565090,kt.satmar@gmail.com
12/23/2014,ROCKLAND,500402226201,CONGREGATION YETEV LEV OF MONSEY - BOYS SITE,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,8,Other,,Small Cities,766 N MAIN ST ,SPRING VALLEY,NY,10977,MR.,ARON,ZELIKOVITZ,8453713400,cuta.programs@gmail.com
7/1/1980,ROCKLAND,500402226477,YESHIVA OF SPRING VALLEY,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,1,Elementary,75,Large Central & Village Dist,121 COLLEGE RD,SUFFERN,NY,10901,RABBI,MOSHE,METZGER,8453561400,ysvmm@aol.com
7/1/1980,ROCKLAND,500402226478,A H SCHREIBER HEBREW ACADEMY OF ROCKLAND,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,1,Elementary,75,Large Central & Village Dist,360 NEW HEMPSTEAD RD,NEW CITY,NY,10956,RABBI,ARI,JACOBSON,8453571515,rabbijacobson@ashar.org
7/1/1980,ROCKLAND,500402226680,BETH ROCHEL SCHOOL-GIRLS,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,6,K-12 School,75,Large Central & Village Dist,PO BOX 302,MONSEY,NY,10952,RABBI,M,ZENWIRTH,8453525000,mzenwirth@bethrochel.com
7/1/1980,ROCKLAND,500402227455,YESHIVA BETH DAVID,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,1,Elementary,75,Large Central & Village Dist,PO BOX 136,MONSEY,NY,10952,RABBI,ARON,BAYER,8453523100,yl@yeshivanet.com
7/1/1980,ROCKLAND,500402227568,BAIS YAAKOV HIGH SCHOOL OF SPRING VALLEY,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,5,Senior High,75,Large Central & Village Dist,11 SMOLLEY DR,MONSEY,NY,10952,MRS.,M,PARETZKY,8453563113,byofsv@gmail.com
7/1/1980,ROCKLAND,500402227589,YESHIVA AHAVATH ISRAEL-BNOS VISNITZ,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,6,K-12 School,75,Large Central & Village Dist,PO BOX 446,MONSEY,NY,10952,MR.,BERNARD,ROSENFELD,8457313700,yv@viznitzny.com
7/1/1980,ROCKLAND,500402228423,UNITED TALMUDICAL ACADEMY,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,6,K-12 School,75,Large Central & Village Dist,89 S MAIN ST,SPRING VALLEY,NY,10977,MR.,YIDEL,SPITZER,8454250392,utamonsey@gmail.com
1/10/1989,ROCKLAND,500402228547,CONG MACHZIKEI HADAS OF BELZ,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,1,Elementary,75,Large Central & Village Dist,PO BOX 57,MONSEY,NY,10952,MR.,ELIYOHU,GROSSMAN,8454250909,admin@ttbelz.org
7/1/1991,ROCKLAND,500402228999,YESHIVA HIGH SCHOOL OF MONSEY,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,5,Senior High,75,Large Central & Village Dist,91 COLLEGE RD,MONSEY,NY,10952,RABBI,GABRIEL,BODENHEIMER,8453713740,oheltorah@thejnet.com
7/1/1980,ROCKLAND,500402229080,YESHIVA BETH MIKROH,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,1,Elementary,75,Large Central & Village Dist,221 VIOLA RD,MONSEY,NY,10952,MR.,GERSHON,LEVINE,8454254880,ymhybm@optonline.net
7/1/1980,ROCKLAND,500402229084,BAIS YAAKOV CHOFETZ CHAIM-POMONA,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,1,Elementary,75,Large Central & Village Dist,44 CAMP HILL RD,POMONA,NY,10970,RABBI,HENOCH,ZAKS,8453623166,44camphillroad@thejnet.com
7/1/1987,ROCKLAND,500402229085,BAS MIKROH,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,1,Elementary,75,Large Central & Village Dist,28 W MAPLE AVE,MONSEY,NY,10952,MS.,RIVKA,ROSENGARTEN,8453560807,bmgschool28@yahoo.com
7/1/1989,ROCKLAND,500402229103,TALMUD TORAH KHAL ADAS YEREIM,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,1,Elementary,75,Large Central & Village Dist,33 UNION RD,SPRING VALLEY,NY,10977,MR.,TZVI,STERNBERG,8454255678,administrator@adasyereim.org
7/1/1989,ROCKLAND,500402229165,YESHIVA DEGEL HATORAH,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,1,Elementary,75,Large Central & Village Dist,PO BOX 213,SPRING VALLEY,NY,10977,RABBI,MOSHE,SCHWAB,8453564610,mschwab@degelhatorah.com
7/1/1990,ROCKLAND,500402229279,CONGREGATION OHR YITZCHOK,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,4,Junior Senior School,75,Large Central & Village Dist,174 MAPLE AVE,MONSEY,NY,10952,DR.,SCHEINDL,MICHALOWITZ,8454254759,simah1123@aol.com
7/1/2007,ROCKLAND,500402229299,BAIS SHIFRA MIRIAM,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,6,K-12 School,75,Large Central & Village Dist,PO BOX 682,MONSEY,NY,10952,MRS.,G,KRAMARSKY,8453560061,bsm@thejnet.com
7/1/1991,ROCKLAND,500402229315,ROCKLAND INSTITUTE FOR SPECIAL EDUCATION,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,4,Junior Senior School,75,Large Central & Village Dist,972 CHESTNUT RIDGE RD,SPRING VALLEY,NY,10977,MR.,MORTON,SILBERBERG,8453523307,ohrvdaas@thejnet.com
7/1/1991,ROCKLAND,500402229325,YESHIVA TZOIN YOSEF,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,4,Junior Senior School,75,Large Central & Village Dist,PO BOX 978,MONSEY,NY,10952,MR.,ERNEST,SCHWARTZ,8453711220,pupa@thejnet.com
7/1/1995,ROCKLAND,500402229520,YESHIVA AVIR YAAKOV,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,6,K-12 School,75,Large Central & Village Dist,PO BOX 840,SPRING VALLEY,NY,10977,MR.,ELUZER,MOSHEL,8453626600,rfeder@aviryakov.org
7/1/1995,ROCKLAND,500402229528,YESHIVA SHAAR EPHRAIM,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,5,Senior High,75,Large Central & Village Dist,PO BOX 253,MONSEY,NY,10952,RABBI,YEHUDA,OSHRY,8454263110,shaar@thejnet.com
7/1/2000,ROCKLAND,500402229549,YESHIVA GEDOLAH OF SOUTH MONSEY,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,5,Senior High,75,Large Central & Village Dist,260 SADDLE RIVER,AIRMONT,NY,10952,RABBI,ELIEZER,ABISH,8453564030,zezi@aol.com
7/1/1996,ROCKLAND,500402229565,BNOS ESTHER PUPA,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,6,K-12 School,75,Large Central & Village Dist,PO BOX 978,MONSEY,NY,10952,RABBI,ERNEST,SCHWARTZ,8453711220,pupa@thejnet.com
7/1/1997,ROCKLAND,500402229623,CONGREGATION BAIS MALKA,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,6,K-12 School,75,Large Central & Village Dist,48 GRANDVIEW AVE,NEW HEMPSTEAD,NY,10977,RABBI,ARON,GROSSMAN,8453549500,admin@baismalka.org
7/1/1998,ROCKLAND,500402229696,MESIVTA ZIEV HATORAH,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,5,Senior High,75,Large Central & Village Dist,PO BOX 814,MONSEY,NY,10952,RABBI,YISSOCHER,GELBMAN,8454266868,malkag8424@icloud.com
7/1/2000,ROCKLAND,500402229806,MOSDOS SANZ KLAUSENBURG OF MONSEY,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,1,Elementary,75,Large Central & Village Dist,PO BOX 242,TALLMAN,NY,10982,MR.,ABRAHAM,SPITZER,8455789807,mosdos@sanzmonsey.com
7/1/2000,ROCKLAND,500402229816,SHAAREI ARAZIM OF MONSEY,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,5,Senior High,75,Large Central & Village Dist,52 S MAIN ST,SPRING VALLEY,NY,10977,MR.,PETER,JURICEK,8454266401,juricek@shaareiarazim.com
7/1/2000,ROCKLAND,500402229834,CONGREGATION NOAM E LISENK,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,5,Senior High,75,Large Central & Village Dist,100 S CENTRAL AVE,NANUET,NY,10954,MR.,MEYER,GREENFALD,8453568200,info.lizensk@gmail.com
7/1/2001,ROCKLAND,500402229896,BAIS YAAKOV D'RAV HIRSCH,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,5,Senior High,75,Large Central & Village Dist,PO BOX 344,MONSEY,NY,10952,MR.,AIDY,SALOMON,8453716750,asalomon@bydrh.org
7/1/2002,ROCKLAND,500402229918,CHEDER CHABAD OF MONSEY,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,1,Elementary,75,Large Central & Village Dist,PO BOX 1164,MONSEY,NY,10952,MR.,YITTY,GUTNER,8453561213,ygutner@chedermonsey.org
7/1/2003,ROCKLAND,500402229966,BAIS YEHUDA,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,5,Senior High,75,Large Central & Village Dist,PO BOX 140,MONSEY,NY,10952,MR.,YEHOSHUA,HERSHKOVITZ,8456413225,moshe0613@gmail.com
7/1/1986,ROCKLAND,500402808884,CORNERSTONE CHRISTIAN SCHOOL,14,NON-PUBLIC SCHOOLS,19,CHRISTIAN FUNDAMENTALIST,,,1,Elementary,75,Large Central & Village Dist,384 NEW HEMPSTEAD RD,NEW CITY,NY,10956,MS.,JEANNETTE,ROSA-SANCHEZ,8456347977,jsanchez@gracepointgospel.org
7/1/2006,ROCKLAND,500402995550,YESHIVA DARKEI EMUNAH,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,1,Elementary,75,Large Central & Village Dist,PO BOX 1092,MONSEY,NY,10952,MR.,MOSHE,KOHN,8453716019,yde@yeshivanet.com
7/1/2006,ROCKLAND,500402995555,CONGREGATION BIRCHOS YOSEF,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,1,Elementary,75,Large Central & Village Dist,201 ROUTE 306,MONSEY,NY,10952,MR.,MEIR,KAHANA,8453524038,meirk@nikolsburg.org
7/1/2010,ROCKLAND,500402996054,COMMUNITY ENRICHMENT CENTER,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,1,Elementary,75,Large Central & Village Dist,9 ZEISSNER LANE,SPRING VALLEY,NY,10977,MS.,ROCHEL,GOLDMAN,8457214894,jlgoldm@gmail.com
7/1/1980,ROCKLAND,500402996676,GREEN MEADOW WALDORF SCHOOL,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,6,K-12 School,75,Large Central & Village Dist,307 HUNGRY HOLLOW RD,CHESTNUT RIDGE,NY,10977,MR.,ERIC,SILBER,8453562514,esilber@gmws.org
7/1/1993,ROCKLAND,500402999409,ROCKLAND LEARNING CENTER,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,1,Elementary,75,Large Central & Village Dist,136 CONCKLIN RD,POMONA,NY,10970,MS.,JASMINE,SAINI,8453545253,jasminewadhwa@yahoo.com
7/1/1980,ST. LAWRENCE,510101040000,BRASHER FALLS CENTRAL SCHOOL DISTRICT,16,SCHOOL DISTRICTS,4,CENTRAL,4,RURAL HIGH NEEDS,,NA,77,Small Central Districts,PO BOX 307,BRASHER FALLS,NY,13613,MR.,ROBERT,STEWART,3153895131,rstewart@bfcsd.org
7/1/2002,ST. LAWRENCE,510101040001,ST LAWRENCE MIDDLE SCHOOL,17,PUBLIC SCHOOLS,4,PUBLIC SCHOOL CENTRAL,4,RURAL HIGH NEEDS,2,Middle School,77,Small Central Districts,PO BOX 307,BRASHER FALLS,NY,13613,MR.,CHRISTOPHER,ROSE,3153895131,crose@bfcsd.org
7/1/1980,ST. LAWRENCE,510101040002,SAINT LAWRENCE ELEMENTARY SCHOOL,17,PUBLIC SCHOOLS,4,PUBLIC SCHOOL CENTRAL,4,RURAL HIGH NEEDS,1,Elementary,77,Small Central Districts,PO BOX 307,BRASHER FALLS,NY,13613,MR.,JONATHAN,HIRSCHEY,3153895131,jhirschey@bfcsd.org
7/1/1980,ST. LAWRENCE,510101040003,SAINT LAWRENCE HIGH SCHOOL,17,PUBLIC SCHOOLS,4,PUBLIC SCHOOL CENTRAL,4,RURAL HIGH NEEDS,5,Senior High,77,Small Central Districts,PO BOX 307,BRASHER FALLS,NY,13613,MS.,STACY,VINCENT,3153895131,svincent@bfcsd.org
7/1/1980,ST. LAWRENCE,510201060000,CANTON CENTRAL SCHOOL DISTRICT,16,SCHOOL DISTRICTS,7,INDEPENDENT CENTRAL,5,AVERAGE NEEDS,,NA,76,Medium Central Districts,99 STATE ST,CANTON,NY,13617,MR.,WILLIAM,GREGORY,3153868561,bgregory@ccsdk12.org
7/1/1980,ST. LAWRENCE,510201060001,F S BANFORD ELEMENTARY SCHOOL,17,PUBLIC SCHOOLS,7,PUBLIC SCHOOL INDEPENDENT CENTRAL,5,AVERAGE NEEDS,1,Elementary,76,Medium Central Districts,99 STATE ST,CANTON,NY,13617,MR.,JOSEPH,MCDONOUGH,3153868561,jmcdonough@ccsdk12.org
7/1/1980,ST. LAWRENCE,510201060003,H C WILLIAMS SENIOR HIGH SCHOOL,17,PUBLIC SCHOOLS,7,PUBLIC SCHOOL INDEPENDENT CENTRAL,5,AVERAGE NEEDS,5,Senior High,76,Medium Central Districts,99 STATE ST,CANTON,NY,13617,MR.,HENRY,DOMINY,3153868561,ddominy@ccsdk12.org
7/1/1990,ST. LAWRENCE,510201060004,J M MCKENNEY MIDDLE SCHOOL,17,PUBLIC SCHOOLS,7,PUBLIC SCHOOL INDEPENDENT CENTRAL,5,AVERAGE NEEDS,2,Middle School,76,Medium Central Districts,99 STATE ST,CANTON,NY,13617,MS.,VIOLA,SCHMID-DOYLE,3153868561,vschmiddoyle@ccsdk12.org
7/1/1980,ST. LAWRENCE,510201155004,SAINT MARY SCHOOL,14,NON-PUBLIC SCHOOLS,12,ROMAN CATHOLIC - OGDENSBURG DIOCESE,,,1,Elementary,76,Medium Central Districts,2 POWERS ST,CANTON,NY,13617,MS.,PAMELIA,NEAL,3153863572,stmarysc@twcny.rr.com
7/1/1999,ST. LAWRENCE,510201999730,LITTLE RIVER COMMUNITY SCHOOL,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,6,K-12 School,76,Medium Central Districts,1227 COUNTY RT 25,CANTON,NY,13617,MR.,STEVEN,MOLNAR,3153799474,steve@littleriverschool.org
7/1/1980,ST. LAWRENCE,510401040000,CLIFTON-FINE CENTRAL SCHOOL DISTRICT,16,SCHOOL DISTRICTS,4,CENTRAL,4,RURAL HIGH NEEDS,,NA,77,Small Central Districts,11 HALL AVE,STAR LAKE,NY,13690,MS.,REGINA,YEO,3158483333,ryeo@cliftonfine.org
7/1/1980,ST. LAWRENCE,510401040001,CLIFTON-FINE JUNIOR-SENIOR HIGH SCHOOL,17,PUBLIC SCHOOLS,4,PUBLIC SCHOOL CENTRAL,4,RURAL HIGH NEEDS,4,Junior Senior School,77,Small Central Districts,PO BOX 75,STAR LAKE,NY,13690,MS.,SUSAN,SHENE,3158483333,sshene@cliftonfine.org
7/1/1980,ST. LAWRENCE,510401040002,CLIFTON-FINE ELEMENTARY SCHOOL,17,PUBLIC SCHOOLS,4,PUBLIC SCHOOL CENTRAL,4,RURAL HIGH NEEDS,1,Elementary,77,Small Central Districts,PO BOX 75,STAR LAKE,NY,13690,MS.,SUSAN,SHENE,3158483333,sshene@cliftonfine.org
7/1/1980,ST. LAWRENCE,510501040000,COLTON-PIERREPONT CENTRAL SCHOOL DISTRICT,16,SCHOOL DISTRICTS,4,CENTRAL,5,AVERAGE NEEDS,,NA,77,Small Central Districts,PO BOX 5,COLTON,NY,13625,MR.,JOSEPH,KARDASH,3152622100,jkardash@cpcs.us
7/1/1980,ST. LAWRENCE,510501040001,COLTON-PIERREPONT CENTRAL SCHOOL,17,PUBLIC SCHOOLS,4,PUBLIC SCHOOL CENTRAL,5,AVERAGE NEEDS,6,K-12 School,77,Small Central Districts,PO BOX 5,COLTON,NY,13625,MR.,JAMES,NEE,3152622100,jnee@cpcs.us
7/1/1980,ST. LAWRENCE,511101060000,GOUVERNEUR CENTRAL SCHOOL DISTRICT,16,SCHOOL DISTRICTS,7,INDEPENDENT CENTRAL,4,RURAL HIGH NEEDS,,NA,76,Medium Central Districts,133 E BARNEY ST,GOUVERNEUR,NY,13642,MS.,LAUREN,FRENCH,3152874870,french.lauren@gcsk12.org
7/1/1980,ST. LAWRENCE,511101060005,GOUVERNEUR JUNIOR-SENIOR HIGH SCHOOL,17,PUBLIC SCHOOLS,7,PUBLIC SCHOOL INDEPENDENT CENTRAL,4,RURAL HIGH NEEDS,4,Junior Senior School,76,Medium Central Districts,113 E BARNEY ST,GOUVERNEUR,NY,13642,MR.,CORY,WOOD,3152871900,wood.cory@gcsk12.org
7/1/1980,ST. LAWRENCE,511101060006,EAST SIDE ELEMENTARY SCHOOL,17,PUBLIC SCHOOLS,7,PUBLIC SCHOOL INDEPENDENT CENTRAL,4,RURAL HIGH NEEDS,1,Elementary,76,Medium Central Districts,111 GLEASON ST,GOUVERNEUR,NY,13642,MS.,VICTORIA,DAY,3152872260,day.victoria@gcsk12.org
7/1/1980,ST. LAWRENCE,511101060007,WEST SIDE ELEMENTARY SCHOOL,17,PUBLIC SCHOOLS,7,PUBLIC SCHOOL INDEPENDENT CENTRAL,4,RURAL HIGH NEEDS,1,Elementary,76,Medium Central Districts,25 WILSON ST,GOUVERNEUR,NY,13642,MS.,CHARITY,ZAWATSKI,3152873200,zawatski.charity@gcsk12.org
7/1/1980,ST. LAWRENCE,511101155007,SAINT JAMES SCHOOL,14,NON-PUBLIC SCHOOLS,12,ROMAN CATHOLIC - OGDENSBURG DIOCESE,,,1,Elementary,76,Medium Central Districts,20 S GORDON ST,GOUVERNEUR,NY,13642,MS.,CLARA,CUMMINGS,3152870130,principal@stjamesk-6.org
7/1/1980,ST. LAWRENCE,511201040000,HAMMOND CENTRAL SCHOOL DISTRICT,16,SCHOOL DISTRICTS,4,CENTRAL,4,RURAL HIGH NEEDS,,NA,77,Small Central Districts,PO BOX 185,HAMMOND,NY,13646,MS.,KAREN,CARSWELL,3153245931,kcarswell@hammondk12.org
7/1/1980,ST. LAWRENCE,511201040001,HAMMOND CENTRAL SCHOOL,17,PUBLIC SCHOOLS,4,PUBLIC SCHOOL CENTRAL,4,RURAL HIGH NEEDS,6,K-12 School,77,Small Central Districts,PO BOX 185,HAMMOND,NY,13646,MS.,KATHLEEN,CRUIKSHANK,3153245931,kcruikshank@mum.neric.org
